年月,都道府県,未使用1,未使用2,未使用3,店舗タイプ,未使用4,ジョブカテゴリ,カウント
2014-02-01,茨城県,-,-,-,小型,-,,64
2014-02-01,栃木県,-,-,-,小型,-,,41
2014-02-01,群馬県,-,-,-,小型,-,,27
2014-02-01,埼玉県,-,-,-,小型,-,,251
2014-02-01,千葉県,-,-,-,小型,-,,258
2014-02-01,東京都,-,-,-,小型,-,,933
2014-02-01,神奈川県,-,-,-,小型,-,,393
2014-02-01,新潟県,-,-,-,小型,-,,78
2014-02-01,山梨県,-,-,-,小型,-,,10
2014-02-01,長野県,-,-,-,小型,-,,20
2014-02-01,富山県,-,-,-,小型,-,,23
2014-02-01,石川県,-,-,-,小型,-,,54
2014-02-01,福井県,-,-,-,小型,-,,17
2014-02-01,岐阜県,-,-,-,小型,-,,39
2014-02-01,静岡県,-,-,-,小型,-,,106
2014-02-01,愛知県,-,-,-,小型,-,,113
2014-02-01,三重県,-,-,-,小型,-,,18
2014-02-01,滋賀県,-,-,-,小型,-,,19
2014-02-01,京都府,-,-,-,小型,-,,69
2014-02-01,大阪府,-,-,-,小型,-,,208
2014-02-01,兵庫県,-,-,-,小型,-,,150
2014-02-01,奈良県,-,-,-,小型,-,,40
2014-02-01,和歌山県,-,-,-,小型,-,,12
2014-02-01,鳥取県,-,-,-,小型,-,,9
2014-02-01,島根県,-,-,-,小型,-,,34
2014-02-01,岡山県,-,-,-,小型,-,,94
2014-02-01,広島県,-,-,-,小型,-,,60
2014-02-01,山口県,-,-,-,小型,-,,35
2014-02-01,徳島県,-,-,-,小型,-,,30
2014-02-01,香川県,-,-,-,小型,-,,7
2014-02-01,愛媛県,-,-,-,小型,-,,37
2014-02-01,高知県,-,-,-,小型,-,,41
2014-02-01,福岡県,-,-,-,小型,-,,89
2014-02-01,佐賀県,-,-,-,小型,-,,19
2014-02-01,長崎県,-,-,-,小型,-,,55
2014-02-01,熊本県,-,-,-,小型,-,,83
2014-02-01,大分県,-,-,-,小型,-,,38
2014-02-01,宮崎県,-,-,-,小型,-,,27
2014-02-01,鹿児島県,-,-,-,小型,-,,77
2014-02-01,沖縄県,-,-,-,小型,-,,10
2014-03-01,北海道,-,-,-,小型,-,,199
2014-03-01,青森県,-,-,-,小型,-,,29
2014-03-01,岩手県,-,-,-,小型,-,,48
2014-03-01,宮城県,-,-,-,小型,-,,43
2014-03-01,秋田県,-,-,-,小型,-,,11
2014-03-01,山形県,-,-,-,小型,-,,29
2014-03-01,福島県,-,-,-,小型,-,,104
2014-03-01,茨城県,-,-,-,小型,-,,64
2014-03-01,栃木県,-,-,-,小型,-,,42
2014-03-01,群馬県,-,-,-,小型,-,,26
2014-03-01,埼玉県,-,-,-,小型,-,,252
2014-03-01,千葉県,-,-,-,小型,-,,256
2014-03-01,東京都,-,-,-,小型,-,,942
2014-03-01,神奈川県,-,-,-,小型,-,,400
2014-03-01,新潟県,-,-,-,小型,-,,78
2014-03-01,山梨県,-,-,-,小型,-,,10
2014-03-01,長野県,-,-,-,小型,-,,20
2014-03-01,富山県,-,-,-,小型,-,,23
2014-03-01,石川県,-,-,-,小型,-,,54
2014-03-01,福井県,-,-,-,小型,-,,17
2014-03-01,岐阜県,-,-,-,小型,-,,39
2014-03-01,静岡県,-,-,-,小型,-,,105
2014-03-01,愛知県,-,-,-,小型,-,,114
2014-03-01,三重県,-,-,-,小型,-,,18
2014-03-01,滋賀県,-,-,-,小型,-,,19
2014-03-01,京都府,-,-,-,小型,-,,69
2014-03-01,大阪府,-,-,-,小型,-,,208
2014-03-01,兵庫県,-,-,-,小型,-,,150
2014-03-01,奈良県,-,-,-,小型,-,,40
2014-03-01,和歌山県,-,-,-,小型,-,,13
2014-03-01,鳥取県,-,-,-,小型,-,,9
2014-03-01,島根県,-,-,-,小型,-,,34
2014-03-01,岡山県,-,-,-,小型,-,,96
2014-03-01,広島県,-,-,-,小型,-,,60
2014-03-01,山口県,-,-,-,小型,-,,35
2014-03-01,徳島県,-,-,-,小型,-,,30
2014-03-01,香川県,-,-,-,小型,-,,7
2014-03-01,愛媛県,-,-,-,小型,-,,37
2014-03-01,高知県,-,-,-,小型,-,,41
2014-03-01,福岡県,-,-,-,小型,-,,91
2014-03-01,佐賀県,-,-,-,小型,-,,19
2014-03-01,長崎県,-,-,-,小型,-,,55
2014-03-01,熊本県,-,-,-,小型,-,,81
2014-03-01,大分県,-,-,-,小型,-,,38
2014-03-01,宮崎県,-,-,-,小型,-,,27
2014-03-01,鹿児島県,-,-,-,小型,-,,77
2014-03-01,沖縄県,-,-,-,小型,-,,10
2014-04-01,北海道,-,-,-,小型,-,,201
2014-04-01,青森県,-,-,-,小型,-,,29
2014-04-01,岩手県,-,-,-,小型,-,,48
2014-04-01,宮城県,-,-,-,小型,-,,43
2014-04-01,秋田県,-,-,-,小型,-,,12
2014-04-01,山形県,-,-,-,小型,-,,29
2014-04-01,福島県,-,-,-,小型,-,,104
2014-04-01,茨城県,-,-,-,小型,-,,64
2014-04-01,栃木県,-,-,-,小型,-,,43
2014-04-01,群馬県,-,-,-,小型,-,,27
2014-04-01,埼玉県,-,-,-,小型,-,,255
2014-04-01,千葉県,-,-,-,小型,-,,262
2014-04-01,東京都,-,-,-,小型,-,,961
2014-04-01,神奈川県,-,-,-,小型,-,,403
2014-04-01,新潟県,-,-,-,小型,-,,78
2014-04-01,山梨県,-,-,-,小型,-,,10
2014-04-01,長野県,-,-,-,小型,-,,20
2014-04-01,富山県,-,-,-,小型,-,,23
2014-04-01,石川県,-,-,-,小型,-,,54
2014-04-01,福井県,-,-,-,小型,-,,17
2014-04-01,岐阜県,-,-,-,小型,-,,39
2014-04-01,静岡県,-,-,-,小型,-,,105
2014-04-01,愛知県,-,-,-,小型,-,,115
2014-04-01,三重県,-,-,-,小型,-,,18
2014-04-01,滋賀県,-,-,-,小型,-,,19
2014-04-01,京都府,-,-,-,小型,-,,69
2014-04-01,大阪府,-,-,-,小型,-,,213
2014-04-01,兵庫県,-,-,-,小型,-,,151
2014-04-01,奈良県,-,-,-,小型,-,,41
2014-04-01,和歌山県,-,-,-,小型,-,,14
2014-04-01,鳥取県,-,-,-,小型,-,,9
2014-04-01,島根県,-,-,-,小型,-,,34
2014-04-01,岡山県,-,-,-,小型,-,,96
2014-04-01,広島県,-,-,-,小型,-,,60
2014-04-01,山口県,-,-,-,小型,-,,35
2014-04-01,徳島県,-,-,-,小型,-,,30
2014-04-01,香川県,-,-,-,小型,-,,7
2014-04-01,愛媛県,-,-,-,小型,-,,38
2014-04-01,高知県,-,-,-,小型,-,,41
2014-04-01,福岡県,-,-,-,小型,-,,88
2014-04-01,佐賀県,-,-,-,小型,-,,19
2014-04-01,長崎県,-,-,-,小型,-,,51
2014-04-01,熊本県,-,-,-,小型,-,,83
2014-04-01,大分県,-,-,-,小型,-,,38
2014-04-01,宮崎県,-,-,-,小型,-,,27
2014-04-01,鹿児島県,-,-,-,小型,-,,78
2014-04-01,沖縄県,-,-,-,小型,-,,10
2014-05-01,北海道,-,-,-,小型,-,,203
2014-05-01,青森県,-,-,-,小型,-,,29
2014-05-01,岩手県,-,-,-,小型,-,,43
2014-05-01,宮城県,-,-,-,小型,-,,43
2014-05-01,秋田県,-,-,-,小型,-,,12
2014-05-01,山形県,-,-,-,小型,-,,29
2014-05-01,福島県,-,-,-,小型,-,,104
2014-05-01,茨城県,-,-,-,小型,-,,64
2014-05-01,栃木県,-,-,-,小型,-,,43
2014-05-01,群馬県,-,-,-,小型,-,,27
2014-05-01,埼玉県,-,-,-,小型,-,,258
2014-05-01,千葉県,-,-,-,小型,-,,263
2014-05-01,東京都,-,-,-,小型,-,,972
2014-05-01,神奈川県,-,-,-,小型,-,,406
2014-05-01,新潟県,-,-,-,小型,-,,78
2014-05-01,山梨県,-,-,-,小型,-,,10
2014-05-01,長野県,-,-,-,小型,-,,20
2014-05-01,富山県,-,-,-,小型,-,,23
2014-05-01,石川県,-,-,-,小型,-,,54
2014-05-01,福井県,-,-,-,小型,-,,17
2014-05-01,岐阜県,-,-,-,小型,-,,39
2014-05-01,静岡県,-,-,-,小型,-,,105
2014-05-01,愛知県,-,-,-,小型,-,,114
2014-05-01,三重県,-,-,-,小型,-,,17
2014-05-01,滋賀県,-,-,-,小型,-,,19
2014-05-01,京都府,-,-,-,小型,-,,68
2014-05-01,大阪府,-,-,-,小型,-,,214
2014-05-01,兵庫県,-,-,-,小型,-,,151
2014-05-01,奈良県,-,-,-,小型,-,,41
2014-05-01,和歌山県,-,-,-,小型,-,,13
2014-05-01,鳥取県,-,-,-,小型,-,,9
2014-05-01,島根県,-,-,-,小型,-,,34
2014-05-01,岡山県,-,-,-,小型,-,,96
2014-05-01,広島県,-,-,-,小型,-,,60
2014-05-01,山口県,-,-,-,小型,-,,36
2014-05-01,徳島県,-,-,-,小型,-,,30
2014-05-01,香川県,-,-,-,小型,-,,7
2014-05-01,愛媛県,-,-,-,小型,-,,39
2014-05-01,高知県,-,-,-,小型,-,,42
2014-05-01,福岡県,-,-,-,小型,-,,88
2014-05-01,佐賀県,-,-,-,小型,-,,19
2014-05-01,長崎県,-,-,-,小型,-,,51
2014-05-01,熊本県,-,-,-,小型,-,,83
2014-05-01,大分県,-,-,-,小型,-,,37
2014-05-01,宮崎県,-,-,-,小型,-,,27
2014-05-01,鹿児島県,-,-,-,小型,-,,78
2014-05-01,沖縄県,-,-,-,小型,-,,10
2014-06-01,北海道,-,-,-,小型,-,,200
2014-06-01,青森県,-,-,-,小型,-,,29
2014-06-01,岩手県,-,-,-,小型,-,,43
2014-06-01,宮城県,-,-,-,小型,-,,43
2014-06-01,秋田県,-,-,-,小型,-,,12
2014-06-01,山形県,-,-,-,小型,-,,30
2014-06-01,福島県,-,-,-,小型,-,,105
2014-06-01,茨城県,-,-,-,小型,-,,63
2014-06-01,栃木県,-,-,-,小型,-,,43
2014-06-01,群馬県,-,-,-,小型,-,,25
2014-06-01,埼玉県,-,-,-,小型,-,,263
2014-06-01,千葉県,-,-,-,小型,-,,261
2014-06-01,東京都,-,-,-,小型,-,,980
2014-06-01,神奈川県,-,-,-,小型,-,,404
2014-06-01,新潟県,-,-,-,小型,-,,79
2014-06-01,山梨県,-,-,-,小型,-,,10
2014-06-01,長野県,-,-,-,小型,-,,21
2014-06-01,富山県,-,-,-,小型,-,,23
2014-06-01,石川県,-,-,-,小型,-,,54
2014-06-01,福井県,-,-,-,小型,-,,17
2014-06-01,岐阜県,-,-,-,小型,-,,37
2014-06-01,静岡県,-,-,-,小型,-,,104
2014-06-01,愛知県,-,-,-,小型,-,,117
2014-06-01,三重県,-,-,-,小型,-,,17
2014-06-01,滋賀県,-,-,-,小型,-,,19
2014-06-01,京都府,-,-,-,小型,-,,69
2014-06-01,大阪府,-,-,-,小型,-,,213
2014-06-01,兵庫県,-,-,-,小型,-,,153
2014-06-01,奈良県,-,-,-,小型,-,,41
2014-06-01,和歌山県,-,-,-,小型,-,,13
2014-06-01,鳥取県,-,-,-,小型,-,,9
2014-06-01,島根県,-,-,-,小型,-,,31
2014-06-01,岡山県,-,-,-,小型,-,,95
2014-06-01,広島県,-,-,-,小型,-,,58
2014-06-01,山口県,-,-,-,小型,-,,35
2014-06-01,徳島県,-,-,-,小型,-,,30
2014-06-01,香川県,-,-,-,小型,-,,7
2014-06-01,愛媛県,-,-,-,小型,-,,39
2014-06-01,高知県,-,-,-,小型,-,,42
2014-06-01,福岡県,-,-,-,小型,-,,87
2014-06-01,佐賀県,-,-,-,小型,-,,18
2014-06-01,長崎県,-,-,-,小型,-,,50
2014-06-01,熊本県,-,-,-,小型,-,,83
2014-06-01,大分県,-,-,-,小型,-,,38
2014-06-01,宮崎県,-,-,-,小型,-,,27
2014-06-01,鹿児島県,-,-,-,小型,-,,78
2014-06-01,沖縄県,-,-,-,小型,-,,9
2014-07-01,北海道,-,-,-,小型,-,,203
2014-07-01,青森県,-,-,-,小型,-,,30
2014-07-01,岩手県,-,-,-,小型,-,,43
2014-07-01,宮城県,-,-,-,小型,-,,43
2014-07-01,秋田県,-,-,-,小型,-,,12
2014-07-01,山形県,-,-,-,小型,-,,30
2014-07-01,福島県,-,-,-,小型,-,,105
2014-07-01,茨城県,-,-,-,小型,-,,64
2014-07-01,栃木県,-,-,-,小型,-,,41
2014-07-01,群馬県,-,-,-,小型,-,,25
2014-07-01,埼玉県,-,-,-,小型,-,,261
2014-07-01,千葉県,-,-,-,小型,-,,261
2014-07-01,東京都,-,-,-,小型,-,,995
2014-07-01,神奈川県,-,-,-,小型,-,,406
2014-07-01,新潟県,-,-,-,小型,-,,78
2014-07-01,山梨県,-,-,-,小型,-,,10
2014-07-01,長野県,-,-,-,小型,-,,20
2014-07-01,富山県,-,-,-,小型,-,,23
2014-07-01,石川県,-,-,-,小型,-,,54
2014-07-01,福井県,-,-,-,小型,-,,17
2014-07-01,岐阜県,-,-,-,小型,-,,37
2014-07-01,静岡県,-,-,-,小型,-,,101
2014-07-01,愛知県,-,-,-,小型,-,,120
2014-07-01,三重県,-,-,-,小型,-,,17
2014-07-01,滋賀県,-,-,-,小型,-,,19
2014-07-01,京都府,-,-,-,小型,-,,69
2014-07-01,大阪府,-,-,-,小型,-,,215
2014-07-01,兵庫県,-,-,-,小型,-,,155
2014-07-01,奈良県,-,-,-,小型,-,,41
2014-07-01,和歌山県,-,-,-,小型,-,,14
2014-07-01,鳥取県,-,-,-,小型,-,,9
2014-07-01,島根県,-,-,-,小型,-,,31
2014-07-01,岡山県,-,-,-,小型,-,,94
2014-07-01,広島県,-,-,-,小型,-,,58
2014-07-01,山口県,-,-,-,小型,-,,37
2014-07-01,徳島県,-,-,-,小型,-,,30
2014-07-01,香川県,-,-,-,小型,-,,7
2014-07-01,愛媛県,-,-,-,小型,-,,39
2014-07-01,高知県,-,-,-,小型,-,,42
2014-07-01,福岡県,-,-,-,小型,-,,87
2014-07-01,佐賀県,-,-,-,小型,-,,18
2014-07-01,長崎県,-,-,-,小型,-,,50
2014-07-01,熊本県,-,-,-,小型,-,,83
2014-07-01,大分県,-,-,-,小型,-,,38
2014-07-01,宮崎県,-,-,-,小型,-,,27
2014-07-01,鹿児島県,-,-,-,小型,-,,79
2014-07-01,沖縄県,-,-,-,小型,-,,10
2014-08-01,北海道,-,-,-,小型,-,,205
2014-08-01,青森県,-,-,-,小型,-,,30
2014-08-01,岩手県,-,-,-,小型,-,,43
2014-08-01,宮城県,-,-,-,小型,-,,43
2014-08-01,秋田県,-,-,-,小型,-,,12
2014-08-01,山形県,-,-,-,小型,-,,30
2014-08-01,福島県,-,-,-,小型,-,,105
2014-08-01,茨城県,-,-,-,小型,-,,64
2014-08-01,栃木県,-,-,-,小型,-,,41
2014-08-01,群馬県,-,-,-,小型,-,,25
2014-08-01,埼玉県,-,-,-,小型,-,,264
2014-08-01,千葉県,-,-,-,小型,-,,263
2014-08-01,東京都,-,-,-,小型,-,,1012
2014-08-01,神奈川県,-,-,-,小型,-,,408
2014-08-01,新潟県,-,-,-,小型,-,,76
2014-08-01,山梨県,-,-,-,小型,-,,10
2014-08-01,長野県,-,-,-,小型,-,,20
2014-08-01,富山県,-,-,-,小型,-,,23
2014-08-01,石川県,-,-,-,小型,-,,54
2014-08-01,福井県,-,-,-,小型,-,,16
2014-08-01,岐阜県,-,-,-,小型,-,,37
2014-08-01,静岡県,-,-,-,小型,-,,102
2014-08-01,愛知県,-,-,-,小型,-,,123
2014-08-01,三重県,-,-,-,小型,-,,17
2014-08-01,滋賀県,-,-,-,小型,-,,19
2014-08-01,京都府,-,-,-,小型,-,,69
2014-08-01,大阪府,-,-,-,小型,-,,215
2014-08-01,兵庫県,-,-,-,小型,-,,154
2014-08-01,奈良県,-,-,-,小型,-,,41
2014-08-01,和歌山県,-,-,-,小型,-,,14
2014-08-01,鳥取県,-,-,-,小型,-,,9
2014-08-01,島根県,-,-,-,小型,-,,31
2014-08-01,岡山県,-,-,-,小型,-,,92
2014-08-01,広島県,-,-,-,小型,-,,58
2014-08-01,山口県,-,-,-,小型,-,,37
2014-08-01,徳島県,-,-,-,小型,-,,30
2014-08-01,香川県,-,-,-,小型,-,,8
2014-08-01,愛媛県,-,-,-,小型,-,,39
2014-08-01,高知県,-,-,-,小型,-,,42
2014-08-01,福岡県,-,-,-,小型,-,,87
2014-08-01,佐賀県,-,-,-,小型,-,,18
2014-08-01,長崎県,-,-,-,小型,-,,50
2014-08-01,熊本県,-,-,-,小型,-,,83
2014-08-01,大分県,-,-,-,小型,-,,38
2014-08-01,宮崎県,-,-,-,小型,-,,27
2014-08-01,鹿児島県,-,-,-,小型,-,,79
2014-08-01,沖縄県,-,-,-,小型,-,,10
2014-09-01,北海道,-,-,-,小型,-,,206
2014-09-01,青森県,-,-,-,小型,-,,30
2014-09-01,岩手県,-,-,-,小型,-,,43
2014-09-01,宮城県,-,-,-,小型,-,,43
2014-09-01,秋田県,-,-,-,小型,-,,12
2014-09-01,山形県,-,-,-,小型,-,,30
2014-09-01,福島県,-,-,-,小型,-,,105
2014-09-01,茨城県,-,-,-,小型,-,,64
2014-09-01,栃木県,-,-,-,小型,-,,41
2014-09-01,群馬県,-,-,-,小型,-,,25
2014-09-01,埼玉県,-,-,-,小型,-,,263
2014-09-01,千葉県,-,-,-,小型,-,,263
2014-09-01,東京都,-,-,-,小型,-,,1021
2014-09-01,神奈川県,-,-,-,小型,-,,412
2014-09-01,新潟県,-,-,-,小型,-,,76
2014-09-01,山梨県,-,-,-,小型,-,,10
2014-09-01,長野県,-,-,-,小型,-,,20
2014-09-01,富山県,-,-,-,小型,-,,23
2014-09-01,石川県,-,-,-,小型,-,,54
2014-09-01,福井県,-,-,-,小型,-,,16
2014-09-01,岐阜県,-,-,-,小型,-,,37
2014-09-01,静岡県,-,-,-,小型,-,,102
2014-09-01,愛知県,-,-,-,小型,-,,126
2014-09-01,三重県,-,-,-,小型,-,,17
2014-09-01,滋賀県,-,-,-,小型,-,,19
2014-09-01,京都府,-,-,-,小型,-,,69
2014-09-01,大阪府,-,-,-,小型,-,,217
2014-09-01,兵庫県,-,-,-,小型,-,,153
2014-09-01,奈良県,-,-,-,小型,-,,41
2014-09-01,和歌山県,-,-,-,小型,-,,14
2014-09-01,鳥取県,-,-,-,小型,-,,10
2014-09-01,島根県,-,-,-,小型,-,,31
2014-09-01,岡山県,-,-,-,小型,-,,91
2014-09-01,広島県,-,-,-,小型,-,,58
2014-09-01,山口県,-,-,-,小型,-,,37
2014-09-01,徳島県,-,-,-,小型,-,,30
2014-09-01,香川県,-,-,-,小型,-,,8
2014-09-01,愛媛県,-,-,-,小型,-,,38
2014-09-01,高知県,-,-,-,小型,-,,42
2014-09-01,福岡県,-,-,-,小型,-,,87
2014-09-01,佐賀県,-,-,-,小型,-,,18
2014-09-01,長崎県,-,-,-,小型,-,,50
2014-09-01,熊本県,-,-,-,小型,-,,84
2014-09-01,大分県,-,-,-,小型,-,,38
2014-09-01,宮崎県,-,-,-,小型,-,,27
2014-09-01,鹿児島県,-,-,-,小型,-,,79
2014-09-01,沖縄県,-,-,-,小型,-,,10
2014-10-01,北海道,-,-,-,小型,-,,207
2014-10-01,青森県,-,-,-,小型,-,,30
2014-10-01,岩手県,-,-,-,小型,-,,43
2014-10-01,宮城県,-,-,-,小型,-,,43
2014-10-01,秋田県,-,-,-,小型,-,,12
2014-10-01,山形県,-,-,-,小型,-,,31
2014-10-01,福島県,-,-,-,小型,-,,105
2014-10-01,茨城県,-,-,-,小型,-,,64
2014-10-01,栃木県,-,-,-,小型,-,,41
2014-10-01,群馬県,-,-,-,小型,-,,25
2014-10-01,埼玉県,-,-,-,小型,-,,265
2014-10-01,千葉県,-,-,-,小型,-,,261
2014-10-01,東京都,-,-,-,小型,-,,1039
2014-10-01,神奈川県,-,-,-,小型,-,,421
2014-10-01,新潟県,-,-,-,小型,-,,76
2014-10-01,山梨県,-,-,-,小型,-,,10
2014-10-01,長野県,-,-,-,小型,-,,20
2014-10-01,富山県,-,-,-,小型,-,,23
2014-10-01,石川県,-,-,-,小型,-,,54
2014-10-01,福井県,-,-,-,小型,-,,16
2014-10-01,岐阜県,-,-,-,小型,-,,37
2014-10-01,静岡県,-,-,-,小型,-,,102
2014-10-01,愛知県,-,-,-,小型,-,,128
2014-10-01,三重県,-,-,-,小型,-,,17
2014-10-01,滋賀県,-,-,-,小型,-,,19
2014-10-01,京都府,-,-,-,小型,-,,69
2014-10-01,大阪府,-,-,-,小型,-,,218
2014-10-01,兵庫県,-,-,-,小型,-,,155
2014-10-01,奈良県,-,-,-,小型,-,,40
2014-10-01,和歌山県,-,-,-,小型,-,,14
2014-10-01,鳥取県,-,-,-,小型,-,,10
2014-10-01,島根県,-,-,-,小型,-,,31
2014-10-01,岡山県,-,-,-,小型,-,,92
2014-10-01,広島県,-,-,-,小型,-,,58
2014-10-01,山口県,-,-,-,小型,-,,37
2014-10-01,徳島県,-,-,-,小型,-,,30
2014-10-01,香川県,-,-,-,小型,-,,8
2014-10-01,愛媛県,-,-,-,小型,-,,38
2014-10-01,高知県,-,-,-,小型,-,,42
2014-10-01,福岡県,-,-,-,小型,-,,87
2014-10-01,佐賀県,-,-,-,小型,-,,16
2014-10-01,長崎県,-,-,-,小型,-,,50
2014-10-01,熊本県,-,-,-,小型,-,,85
2014-10-01,大分県,-,-,-,小型,-,,38
2014-10-01,宮崎県,-,-,-,小型,-,,27
2014-10-01,鹿児島県,-,-,-,小型,-,,77
2014-10-01,沖縄県,-,-,-,小型,-,,10
2014-11-01,北海道,-,-,-,小型,-,,210
2014-11-01,青森県,-,-,-,小型,-,,30
2014-11-01,岩手県,-,-,-,小型,-,,43
2014-11-01,宮城県,-,-,-,小型,-,,43
2014-11-01,秋田県,-,-,-,小型,-,,12
2014-11-01,山形県,-,-,-,小型,-,,31
2014-11-01,福島県,-,-,-,小型,-,,106
2014-11-01,茨城県,-,-,-,小型,-,,65
2014-11-01,栃木県,-,-,-,小型,-,,40
2014-11-01,群馬県,-,-,-,小型,-,,27
2014-11-01,埼玉県,-,-,-,小型,-,,268
2014-11-01,千葉県,-,-,-,小型,-,,258
2014-11-01,東京都,-,-,-,小型,-,,1046
2014-11-01,神奈川県,-,-,-,小型,-,,422
2014-11-01,新潟県,-,-,-,小型,-,,76
2014-11-01,山梨県,-,-,-,小型,-,,11
2014-11-01,長野県,-,-,-,小型,-,,20
2014-11-01,富山県,-,-,-,小型,-,,23
2014-11-01,石川県,-,-,-,小型,-,,52
2014-11-01,福井県,-,-,-,小型,-,,16
2014-11-01,岐阜県,-,-,-,小型,-,,37
2014-11-01,静岡県,-,-,-,小型,-,,103
2014-11-01,愛知県,-,-,-,小型,-,,128
2014-11-01,三重県,-,-,-,小型,-,,17
2014-11-01,滋賀県,-,-,-,小型,-,,19
2014-11-01,京都府,-,-,-,小型,-,,71
2014-11-01,大阪府,-,-,-,小型,-,,218
2014-11-01,兵庫県,-,-,-,小型,-,,156
2014-11-01,奈良県,-,-,-,小型,-,,40
2014-11-01,和歌山県,-,-,-,小型,-,,14
2014-11-01,鳥取県,-,-,-,小型,-,,11
2014-11-01,島根県,-,-,-,小型,-,,31
2014-11-01,岡山県,-,-,-,小型,-,,93
2014-11-01,広島県,-,-,-,小型,-,,58
2014-11-01,山口県,-,-,-,小型,-,,37
2014-11-01,徳島県,-,-,-,小型,-,,30
2014-11-01,香川県,-,-,-,小型,-,,7
2014-11-01,愛媛県,-,-,-,小型,-,,38
2014-11-01,高知県,-,-,-,小型,-,,42
2014-11-01,福岡県,-,-,-,小型,-,,87
2014-11-01,佐賀県,-,-,-,小型,-,,16
2014-11-01,長崎県,-,-,-,小型,-,,50
2014-11-01,熊本県,-,-,-,小型,-,,86
2014-11-01,大分県,-,-,-,小型,-,,38
2014-11-01,宮崎県,-,-,-,小型,-,,27
2014-11-01,鹿児島県,-,-,-,小型,-,,77
2014-11-01,沖縄県,-,-,-,小型,-,,10
2014-12-01,北海道,-,-,-,小型,-,,214
2014-12-01,青森県,-,-,-,小型,-,,30
2014-12-01,岩手県,-,-,-,小型,-,,43
2014-12-01,宮城県,-,-,-,小型,-,,43
2014-12-01,秋田県,-,-,-,小型,-,,12
2014-12-01,山形県,-,-,-,小型,-,,31
2014-12-01,福島県,-,-,-,小型,-,,106
2014-12-01,茨城県,-,-,-,小型,-,,65
2014-12-01,栃木県,-,-,-,小型,-,,41
2014-12-01,群馬県,-,-,-,小型,-,,30
2014-12-01,埼玉県,-,-,-,小型,-,,273
2014-12-01,千葉県,-,-,-,小型,-,,260
2014-12-01,東京都,-,-,-,小型,-,,1059
2014-12-01,神奈川県,-,-,-,小型,-,,424
2014-12-01,新潟県,-,-,-,小型,-,,76
2014-12-01,山梨県,-,-,-,小型,-,,11
2014-12-01,長野県,-,-,-,小型,-,,20
2014-12-01,富山県,-,-,-,小型,-,,23
2014-12-01,石川県,-,-,-,小型,-,,52
2014-12-01,福井県,-,-,-,小型,-,,16
2014-12-01,岐阜県,-,-,-,小型,-,,37
2014-12-01,静岡県,-,-,-,小型,-,,103
2014-12-01,愛知県,-,-,-,小型,-,,129
2014-12-01,三重県,-,-,-,小型,-,,17
2014-12-01,滋賀県,-,-,-,小型,-,,19
2014-12-01,京都府,-,-,-,小型,-,,71
2014-12-01,大阪府,-,-,-,小型,-,,219
2014-12-01,兵庫県,-,-,-,小型,-,,144
2014-12-01,奈良県,-,-,-,小型,-,,40
2014-12-01,和歌山県,-,-,-,小型,-,,14
2014-12-01,鳥取県,-,-,-,小型,-,,11
2014-12-01,島根県,-,-,-,小型,-,,31
2014-12-01,岡山県,-,-,-,小型,-,,95
2014-12-01,広島県,-,-,-,小型,-,,58
2014-12-01,山口県,-,-,-,小型,-,,37
2014-12-01,徳島県,-,-,-,小型,-,,30
2014-12-01,香川県,-,-,-,小型,-,,7
2014-12-01,愛媛県,-,-,-,小型,-,,38
2014-12-01,高知県,-,-,-,小型,-,,43
2014-12-01,福岡県,-,-,-,小型,-,,87
2014-12-01,佐賀県,-,-,-,小型,-,,16
2014-12-01,長崎県,-,-,-,小型,-,,50
2014-12-01,熊本県,-,-,-,小型,-,,86
2014-12-01,大分県,-,-,-,小型,-,,38
2014-12-01,宮崎県,-,-,-,小型,-,,32
2014-12-01,鹿児島県,-,-,-,小型,-,,80
2014-12-01,沖縄県,-,-,-,小型,-,,10
2015-01-01,北海道,-,-,-,小型,-,,215
2015-01-01,青森県,-,-,-,小型,-,,30
2015-01-01,岩手県,-,-,-,小型,-,,43
2015-01-01,宮城県,-,-,-,小型,-,,43
2015-01-01,秋田県,-,-,-,小型,-,,12
2015-01-01,山形県,-,-,-,小型,-,,31
2015-01-01,福島県,-,-,-,小型,-,,107
2015-01-01,茨城県,-,-,-,小型,-,,65
2015-01-01,栃木県,-,-,-,小型,-,,41
2015-01-01,群馬県,-,-,-,小型,-,,30
2015-01-01,埼玉県,-,-,-,小型,-,,272
2015-01-01,千葉県,-,-,-,小型,-,,260
2015-01-01,東京都,-,-,-,小型,-,,1065
2015-01-01,神奈川県,-,-,-,小型,-,,426
2015-01-01,新潟県,-,-,-,小型,-,,76
2015-01-01,山梨県,-,-,-,小型,-,,11
2015-01-01,長野県,-,-,-,小型,-,,20
2015-01-01,富山県,-,-,-,小型,-,,23
2015-01-01,石川県,-,-,-,小型,-,,52
2015-01-01,福井県,-,-,-,小型,-,,16
2015-01-01,岐阜県,-,-,-,小型,-,,37
2015-01-01,静岡県,-,-,-,小型,-,,104
2015-01-01,愛知県,-,-,-,小型,-,,130
2015-01-01,三重県,-,-,-,小型,-,,17
2015-01-01,滋賀県,-,-,-,小型,-,,19
2015-01-01,京都府,-,-,-,小型,-,,71
2015-01-01,大阪府,-,-,-,小型,-,,218
2015-01-01,兵庫県,-,-,-,小型,-,,144
